"ID","Imagen","Codidgo","Nombre","Tipo","Categoria","Cantidad","Impuesto","Metodo","Costo","Precio"
"972","","20246","pantalon 512 flex celeste 20246 33*34","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"971","","20245","pantalon 512 flex celeste 20245 31*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"970","","20244","pantalon 512 slim taper celeste claro 20244 34*34","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"969","","20243","pantalon 512 slim taper celeste claro 20243 34*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"968","","20242","pantalon 512 slim taper celeste claro 20242 34*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"967","","20241","pantalon 512 slim taper celeste claro 20241 32*36","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"966","","20240","pantalon 512 slim taper celeste claro 20240 32*32","Standard","General","1.00","0","Inclusivo","284.08","460.00"
"965","","20239","pantalon 512 slim taper celeste claro 20239 32*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"964","","20238","pantalon 512 slim taper negro 20238 38*30","Standard","General","2.00","0","Inclusivo","284.08","460.00"
"963","","20237","pantalon 512 slim taper negro 20237 36*30","Standard","General","3.00","0","Inclusivo","284.08","460.00"
"962","","20236","pantalon 512 slim taper negro 20236 32*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"961","","20235","pantalon 512 slim taper negro 20235 31*32","Standard","General","2.00","0","Inclusivo","284.08","460.00"
"960","","20234","pantalon 512 slim taper negro 20234 31*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"959","","20233","pantalon 512 gris 20233 32*32","Standard","General","4.00","0","Inclusivo","284.08","460.00"
"958","","20232","pantalon 512 gris 20232 34*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"957","","20231","pantalon 512 gris 20231 32*30","Standard","General","8.00","0","Inclusivo","284.08","460.00"
"956","","20230","pantalon slim taper 512 azul palido 20230 32*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"955","","20229","pantalon slim taper 512 azul palido 20229 31*32","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"954","","20228","pantalon 512 slim taper celeste claro 20228 31*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"953","","20227","pantalon 512 slim taper celeste claro 20227 30*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"952","","20226","pantalon 512 azul slim taper 20226 31*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"951","","20225","pantalon 512 azul slim taper 20225 30*30","Standard","General","0.00","0","Inclusivo","284.08","460.00"
"950","","20224","pantalon 511 azul manchado 20224 32*32","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"949","","20223","pantalon 511 slim stretch celeste 20223 33*32","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"948","","20222","pantalon 511 slim stretch celeste 20222 29*32","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"947","","20220","pantalon 511 slim azul con mancha  20220 34*30","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"946","","20219","pantalon 511 slim celeste 2 20219 31*32","Standard","General","0.00","0","Inclusivo","284.08","430.00"
"945","","20218","pantalon 511 celeste claro 20218 33*30","Standard","General","0.00","0","Inclusivo","284.08","430.00"
